TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
,	O	_	_	_	_	_	_	_	_
unser	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
herren	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
ia	O	_	_	_	_	_	_	_	_
ford	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
bekommt	O	_	_	_	_	_	_	_	_
keine	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
word	O	_	_	_	_	_	_	_	_

gott	B-PER	_	_	_	_	_	_	_	_
laße	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
dise	O	_	_	_	_	_	_	_	_
geistliche	O	_	_	_	_	_	_	_	_
noht	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
barmmen	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
sehe	O	_	_	_	_	_	_	_	_
drein	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mache	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Sclafereÿ	O	_	_	_	_	_	_	_	_
Ein	O	_	_	_	_	_	_	_	_
ende	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
binde	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gebundnen	O	_	_	_	_	_	_	_	_
hände	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
loß	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
recht	O	_	_	_	_	_	_	_	_
matt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

gestern	O	_	_	_	_	_	_	_	_
abend	O	_	_	_	_	_	_	_	_
umb	O	_	_	_	_	_	_	_	_
11	O	_	_	_	_	_	_	_	_
uhr	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
unßer	O	_	_	_	_	_	_	_	_
kutscher	O	_	_	_	_	_	_	_	_
wider	O	_	_	_	_	_	_	_	_
kommen	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
außen	O	_	_	_	_	_	_	_	_
bleiben	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
etwaß	O	_	_	_	_	_	_	_	_
angst	O	_	_	_	_	_	_	_	_
verursachet	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
dachte	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
offt	O	_	_	_	_	_	_	_	_
Erl	O	_	_	_	_	_	_	_	_
behilten	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
pferde	O	_	_	_	_	_	_	_	_
umb	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
ihne	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
hirauf	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
reißen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
außen	O	_	_	_	_	_	_	_	_
bleiben	O	_	_	_	_	_	_	_	_

waß	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
mardinischen	O	_	_	_	_	_	_	_	_
sachen	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
soll	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
hentze	B-PER	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
halle	B-LOC	_	_	_	_	_	_	_	_
bleiben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
ur	O	_	_	_	_	_	_	_	_
sache	O	_	_	_	_	_	_	_	_
warumb	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
geschikt	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
vergebens	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
andere	O	_	_	_	_	_	_	_	_
herr	O	_	_	_	_	_	_	_	_
geht	O	_	_	_	_	_	_	_	_
ia	O	_	_	_	_	_	_	_	_
wech	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
etliche	O	_	_	_	_	_	_	_	_
wochen	O	_	_	_	_	_	_	_	_
kann	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
ihmm	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
dord	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_

gott	B-PER	_	_	_	_	_	_	_	_
geb	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
gudes	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
sammlet	O	_	_	_	_	_	_	_	_

die	O	_	_	_	_	_	_	_	_
libe	O	_	_	_	_	_	_	_	_
lorel	B-PER	_	_	_	_	_	_	_	_
kiß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
freÿ	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
ihre	O	_	_	_	_	_	_	_	_
voll	O	_	_	_	_	_	_	_	_
brachte	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
wochen	O	_	_	_	_	_	_	_	_
gott	B-PER	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
halte	O	_	_	_	_	_	_	_	_
mutter	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
sohn	O	_	_	_	_	_	_	_	_
ferner	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
gude˷	O	_	_	_	_	_	_	_	_

wegen	O	_	_	_	_	_	_	_	_
friderichs	B-PER	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
bittet	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
kost	O	_	_	_	_	_	_	_	_
gelt	O	_	_	_	_	_	_	_	_
abarde	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
b	O	_	_	_	_	_	_	_	_
Carel	B-PER	_	_	_	_	_	_	_	_
geschriben	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
endlich	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
fride˷	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
deß	O	_	_	_	_	_	_	_	_
menschens	O	_	_	_	_	_	_	_	_
gesundheit	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
wardung	O	_	_	_	_	_	_	_	_
verseimmte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

Zu	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
friderich	B-PER	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
unßerm	O	_	_	_	_	_	_	_	_
hentzen	B-PER	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
Cammer	O	_	_	_	_	_	_	_	_
diner	O	_	_	_	_	_	_	_	_
bedinde	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
titul	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
hätte	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
scheier	O	_	_	_	_	_	_	_	_
megten	O	_	_	_	_	_	_	_	_
eßen	O	_	_	_	_	_	_	_	_
miste	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
einanders	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
roglen	B-PER	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
öße	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
würden	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
ungesunde	O	_	_	_	_	_	_	_	_
dinge	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
möchte	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
gehen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

diß	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
friderichs	B-PER	_	_	_	_	_	_	_	_
meinde	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
könde	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
laßen	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
söhe	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
thaller	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
lage	O	_	_	_	_	_	_	_	_
bestinde	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
selbe	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
könde	O	_	_	_	_	_	_	_	_
mann	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
erst	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
friderich˷	B-PER	_	_	_	_	_	_	_	_
melten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
miste	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
muß	O	_	_	_	_	_	_	_	_
enden	O	_	_	_	_	_	_	_	_

Erl	O	_	_	_	_	_	_	_	_
raht	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
pfarr	O	_	_	_	_	_	_	_	_
sache	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
gefolgt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
schreibe	O	_	_	_	_	_	_	_	_
heüÿde	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
consistorium	O	_	_	_	_	_	_	_	_
umb	O	_	_	_	_	_	_	_	_
abschrifft	O	_	_	_	_	_	_	_	_
ihres	O	_	_	_	_	_	_	_	_
getroffnen	O	_	_	_	_	_	_	_	_
vergleiches	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
möchten	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
bericht	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
consens	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
herrschafft	O	_	_	_	_	_	_	_	_
geschehen	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_

auch	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
geschriben	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
schine	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gretzer	O	_	_	_	_	_	_	_	_
andword	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
deß	O	_	_	_	_	_	_	_	_
exscess	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
pfarr	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	_
H	O	_	_	_	_	_	_	_	_
gethan	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gedacht	O	_	_	_	_	_	_	_	_
hätte˷	O	_	_	_	_	_	_	_	_
weß	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
hir	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
bestraffe˷	O	_	_	_	_	_	_	_	_
wöre	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
demm	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
kirche	O	_	_	_	_	_	_	_	_
geschehen	O	_	_	_	_	_	_	_	_
sondern	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
procession	O	_	_	_	_	_	_	_	_

werd	O	_	_	_	_	_	_	_	_
nuhn	O	_	_	_	_	_	_	_	_
sehen	O	_	_	_	_	_	_	_	_
waß	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
verbrechen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
deicht	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
kann	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
gretz	B-LOC	_	_	_	_	_	_	_	_
gehören	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
hab	O	_	_	_	_	_	_	_	_
ihnen	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Zell	O	_	_	_	_	_	_	_	_
roder	O	_	_	_	_	_	_	_	_
vergleich	O	_	_	_	_	_	_	_	_
erinert	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
stehet	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
herren	O	_	_	_	_	_	_	_	_
behilten	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
iuristiction	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
thanen	O	_	_	_	_	_	_	_	_
deß	O	_	_	_	_	_	_	_	_
villials	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
eh	O	_	_	_	_	_	_	_	_
sachen	O	_	_	_	_	_	_	_	_
kirch	O	_	_	_	_	_	_	_	_
rechnung	O	_	_	_	_	_	_	_	_
visitation	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gleichen	O	_	_	_	_	_	_	_	_
genzlich	O	_	_	_	_	_	_	_	_
befor	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

ist	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
frage	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
pfarr	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
vilial	O	_	_	_	_	_	_	_	_
kirch	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
darunder	O	_	_	_	_	_	_	_	_
gehöret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

muß	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
gretz	B-LOC	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
gemacht	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_	_
vileicht	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
sache	O	_	_	_	_	_	_	_	_
beßer	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
gera	B-LOC	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
maul	O	_	_	_	_	_	_	_	_
gegriff˷	O	_	_	_	_	_	_	_	_

nuhn	O	_	_	_	_	_	_	_	_
muß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
kommen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Supertentens	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
gera	B-LOC	_	_	_	_	_	_	_	_
citamm	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
hir	O	_	_	_	_	_	_	_	_
gewest	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
bredicht	O	_	_	_	_	_	_	_	_
ab	O	_	_	_	_	_	_	_	_
gelegt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
bet	O	_	_	_	_	_	_	_	_
stunden	O	_	_	_	_	_	_	_	_
gehalten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
muß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
bekenen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
dis	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
beßer	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
erste	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
sehen	O	_	_	_	_	_	_	_	_
gefallen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
bredicht	O	_	_	_	_	_	_	_	_
war	O	_	_	_	_	_	_	_	_
schön	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
bet	O	_	_	_	_	_	_	_	_
stunden	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
tiscurse	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_

Erl	O	_	_	_	_	_	_	_	_
berichten	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
ihnen	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
gefihret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ihnen	O	_	_	_	_	_	_	_	_
gefallen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
eüserlichen	O	_	_	_	_	_	_	_	_
dinge	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
minen	O	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
inerliches	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
denn	O	_	_	_	_	_	_	_	_
·	O	_	_	_	_	_	_	_	_
S	O	_	_	_	_	_	_	_	_
·	O	_	_	_	_	_	_	_	_
liß	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
mahl	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
kömme	O	_	_	_	_	_	_	_	_
möchte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
schreiben	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
hier	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
predicht	O	_	_	_	_	_	_	_	_
ab	O	_	_	_	_	_	_	_	_
legte	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
bekomme˷	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
brif	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
schon	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
nahmm˷	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
wenn	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
ihm	O	_	_	_	_	_	_	_	_
Zum	O	_	_	_	_	_	_	_	_
hoff	O	_	_	_	_	_	_	_	_
predicher	O	_	_	_	_	_	_	_	_
nehmmen	O	_	_	_	_	_	_	_	_
wolten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

ich	O	_	_	_	_	_	_	_	_
lehnde	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
mehrerer	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
suchung	O	_	_	_	_	_	_	_	_
höfflich	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
ab	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
