TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
viel	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
hiesige	O	_	_	_	_	_	_	_	_
Dienste	O	_	_	_	_	_	_	_	_
betrifft	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
bin	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
obgedacht	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
1692	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Cantzley	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Director	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Franckenhausen	B-LOC	_	_	_	_	_	_	_	_
bestellet	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vielleicht	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
diejenige	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
ietzo	O	_	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
neben	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
sind	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Zeugniß	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
ihnen	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
Wohlmeynung	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
dergleichen	O	_	_	_	_	_	_	_	_
Art	O	_	_	_	_	_	_	_	_
sattsamlich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
erkennen	O	_	_	_	_	_	_	_	_
gegeben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
ihrer	O	_	_	_	_	_	_	_	_
Verbesserung	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
etwan	O	_	_	_	_	_	_	_	_
erlangter	O	_	_	_	_	_	_	_	_
Geschicklichkeit	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
anderes	O	_	_	_	_	_	_	_	_
beygetragen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Dem	O	_	_	_	_	_	_	_	_
allmächtigen	O	_	_	_	_	_	_	_	_
GOtt	B-PER	_	_	_	_	_	_	_	_
sey	O	_	_	_	_	_	_	_	_
ebenfalls	O	_	_	_	_	_	_	_	_
inbrünstiger	O	_	_	_	_	_	_	_	_
Danck	O	_	_	_	_	_	_	_	_
gesaget	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
diesen	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Masse	O	_	_	_	_	_	_	_	_
angewachsenen	O	_	_	_	_	_	_	_	_
Bemühungen	O	_	_	_	_	_	_	_	_
Kräffte	O	_	_	_	_	_	_	_	_
gegeben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
meiner	O	_	_	_	_	_	_	_	_
gnädigsten	O	_	_	_	_	_	_	_	_
Herrschafft	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
solches	O	_	_	_	_	_	_	_	_
gutes	O	_	_	_	_	_	_	_	_
Angedencken	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
obgedachte	O	_	_	_	_	_	_	_	_
meine	O	_	_	_	_	_	_	_	_
treue	O	_	_	_	_	_	_	_	_
Dienste	O	_	_	_	_	_	_	_	_
gewürcket	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
Sie	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
vielerley	O	_	_	_	_	_	_	_	_
gnädige	O	_	_	_	_	_	_	_	_
schrifft	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
mündliche	O	_	_	_	_	_	_	_	_
Contestationes	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Muth	O	_	_	_	_	_	_	_	_
gemachet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dergleichen	O	_	_	_	_	_	_	_	_
schweren	O	_	_	_	_	_	_	_	_
Occupationen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
dabey	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
öffters	O	_	_	_	_	_	_	_	_
keiner	O	_	_	_	_	_	_	_	_
geringen	O	_	_	_	_	_	_	_	_
Gefahr	O	_	_	_	_	_	_	_	_
exponiret	O	_	_	_	_	_	_	_	_
gewesen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
beständig	O	_	_	_	_	_	_	_	_
auszuhalten	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Er	O	_	_	_	_	_	_	_	_
pflegte	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sagen	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_

Am	O	_	_	_	_	_	_	_	_
21	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Maii	O	_	_	_	_	_	_	_	_
dieses	O	_	_	_	_	_	_	_	_
Jahres	O	_	_	_	_	_	_	_	_
ließ	O	_	_	_	_	_	_	_	_
derselbige	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
hiesigen	O	_	_	_	_	_	_	_	_
Pastorem	B-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
Herrn	I-PER	_	_	_	_	_	_	_	_
Elias	I-PER	_	_	_	_	_	_	_	_
Sommern	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
seinen	O	_	_	_	_	_	_	_	_
Beicht	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Vater	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
erfordern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
gab	O	_	_	_	_	_	_	_	_
sogleich	O	_	_	_	_	_	_	_	_
selbsten	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
weitläufftigen	O	_	_	_	_	_	_	_	_
geistlichen	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
Theologischen	O	_	_	_	_	_	_	_	_
Discurs	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
erkennen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
Er	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
anhangender	O	_	_	_	_	_	_	_	_
Leibes	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Schwachheit	O	_	_	_	_	_	_	_	_
bißhero	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
Amts	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
weltliche	O	_	_	_	_	_	_	_	_
Geschäffte	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Theil	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
besorgen	O	_	_	_	_	_	_	_	_
können	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
eben	O	_	_	_	_	_	_	_	_
dabey	O	_	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_	_
desto	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
Gelegenheit	O	_	_	_	_	_	_	_	_
gewonnen	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
gefunden	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
Seele	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
bedencken	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
seinem	O	_	_	_	_	_	_	_	_
lieben	O	_	_	_	_	_	_	_	_
GOtt	B-PER	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
prüfen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Was	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
denen	O	_	_	_	_	_	_	_	_
öffters	O	_	_	_	_	_	_	_	_
inzwischen	O	_	_	_	_	_	_	_	_
erfolgeten	O	_	_	_	_	_	_	_	_
Besuchungen	O	_	_	_	_	_	_	_	_
derer	O	_	_	_	_	_	_	_	_
Geistlichen	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
anderer	O	_	_	_	_	_	_	_	_
vorgekommen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
weitläuftig	O	_	_	_	_	_	_	_	_
anzuführen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
guter	O	_	_	_	_	_	_	_	_
Erbauung	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
manchen	O	_	_	_	_	_	_	_	_
vieles	O	_	_	_	_	_	_	_	_
würcken	O	_	_	_	_	_	_	_	_
könnte	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Octobr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
rückete	O	_	_	_	_	_	_	_	_
endlich	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Zeit	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
letzten	O	_	_	_	_	_	_	_	_
Abdruck	O	_	_	_	_	_	_	_	_
heran	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
frühe	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Uhren	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
tödtlichen	O	_	_	_	_	_	_	_	_
Bangigkeit	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Hertzens	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
derer	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
diesem	O	_	_	_	_	_	_	_	_
letzten	O	_	_	_	_	_	_	_	_
Sitze	O	_	_	_	_	_	_	_	_
retirirenden	O	_	_	_	_	_	_	_	_
Lebens	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Geister	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
einstellete	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Bey	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
am	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
14	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Octobr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
erfolgeten	O	_	_	_	_	_	_	_	_
Zuspruch	O	_	_	_	_	_	_	_	_
sowol	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
Raths	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Leib	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Medici	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
mehrgedachten	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
Pastor	I-PER	_	_	_	_	_	_	_	_
Sommern	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ungefähr	O	_	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Uhr	O	_	_	_	_	_	_	_	_
Nachmittages	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
declarirte	O	_	_	_	_	_	_	_	_
Er	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
ersten	O	_	_	_	_	_	_	_	_
gar	O	_	_	_	_	_	_	_	_
deutlich	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
Er	O	_	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_	_
wisse	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
Ihm	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Ende	O	_	_	_	_	_	_	_	_
gehe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Er	O	_	_	_	_	_	_	_	_
sey	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
Augenblicke	O	_	_	_	_	_	_	_	_
bereit	O	_	_	_	_	_	_	_	_
etc	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
15	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Ianuar	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
angestelter	O	_	_	_	_	_	_	_	_
ansehnlicher	O	_	_	_	_	_	_	_	_
Leichen	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Bestattung	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Kirchen	B-LOC	_	_	_	_	_	_	_	_
Zur	I-LOC	_	_	_	_	_	_	_	_
Aufferstehung	I-LOC	_	_	_	_	_	_	_	_
Christi	I-LOC	_	_	_	_	_	_	_	_
einfältig	O	_	_	_	_	_	_	_	_
vorgestellet	O	_	_	_	_	_	_	_	_
Von	O	_	_	_	_	_	_	_	_
M	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
PAULO	I-PER	_	_	_	_	_	_	_	_
MARTINO	I-PER	_	_	_	_	_	_	_	_
SAGITTARIO	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Stiffts	I-PER	_	_	_	_	_	_	_	_
=	I-PER	_	_	_	_	_	_	_	_
Prediger	I-PER	_	_	_	_	_	_	_	_
und	I-PER	_	_	_	_	_	_	_	_
des	I-PER	_	_	_	_	_	_	_	_
Consistorii	I-PER	_	_	_	_	_	_	_	_
Assessore	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Die	O	_	_	_	_	_	_	_	_
Mutter	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
gewesen	O	_	_	_	_	_	_	_	_
Frau	B-PER	_	_	_	_	_	_	_	_
Barbara	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
Michael	B-PER	_	_	_	_	_	_	_	_
Neandri	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Archi	I-PER	_	_	_	_	_	_	_	_
-	I-PER	_	_	_	_	_	_	_	_
Diaconi	I-PER	_	_	_	_	_	_	_	_
zu	I-PER	_	_	_	_	_	_	_	_
Neustadt	I-PER	_	_	_	_	B-LOC	_	_	_
an	I-PER	_	_	_	_	I-LOC	_	_	_
der	I-PER	_	_	_	_	I-LOC	_	_	_
Orla	I-PER	_	_	_	_	I-LOC	_	_	_
/	O	_	_	_	_	_	_	_	_
Eheleibliche	O	_	_	_	_	_	_	_	_
Tochter	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
81sten	O	_	_	_	_	_	_	_	_
Jahre	O	_	_	_	_	_	_	_	_
ihres	O	_	_	_	_	_	_	_	_
Alters	O	_	_	_	_	_	_	_	_
verstorben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
nachdem	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
86	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Kinder	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Kindes	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Kinder	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Kindes	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Kindes	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Kinder	O	_	_	_	_	_	_	_	_
erlebet	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Nachdem	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Medicin	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Chymie	O	_	_	_	_	_	_	_	_
hochverdiente	O	_	_	_	_	_	_	_	_
Professor	B-PER	_	_	_	_	_	_	_	_
zu	I-PER	_	_	_	_	_	_	_	_
Leipzig	I-PER	_	_	_	_	B-LOC	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Herr	B-PER	_	_	_	_	_	_	_	_
D	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Johann	I-PER	_	_	_	_	_	_	_	_
Michels	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
desto	O	_	_	_	_	_	_	_	_
besserer	O	_	_	_	_	_	_	_	_
tractirung	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
weitläufftigen	O	_	_	_	_	_	_	_	_
Praxi	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
vieler	O	_	_	_	_	_	_	_	_
schweren	O	_	_	_	_	_	_	_	_
laborum	O	_	_	_	_	_	_	_	_
Chymicorum	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
raresten	O	_	_	_	_	_	_	_	_
Bibliothec	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
continuation	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
trefflichen	O	_	_	_	_	_	_	_	_
locorum	O	_	_	_	_	_	_	_	_
communium	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
guten	O	_	_	_	_	_	_	_	_
Stande	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
halten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
allezeit	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Candidatos	O	_	_	_	_	_	_	_	_
Medicinae	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
seinem	O	_	_	_	_	_	_	_	_
Museo	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
renommirten	O	_	_	_	_	_	_	_	_
laboratorio	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Tische	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
umsonst	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
ohne	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
geringste	O	_	_	_	_	_	_	_	_
Aufwendung	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
hatte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
Patienten	O	_	_	_	_	_	_	_	_
besuchen	O	_	_	_	_	_	_	_	_
ließe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
dahero	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Praxi	O	_	_	_	_	_	_	_	_
fidelissime	O	_	_	_	_	_	_	_	_
informirete	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
Glücke	O	_	_	_	_	_	_	_	_
sichs	O	_	_	_	_	_	_	_	_
domahls	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
fügete	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
Enderung	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
gemeldeten	O	_	_	_	_	_	_	_	_
domesticis	O	_	_	_	_	_	_	_	_
vorgienge	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Herr	B-PER	_	_	_	_	_	_	_	_
D	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Michels	I-PER	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
recommendation	O	_	_	_	_	_	_	_	_
meines	O	_	_	_	_	_	_	_	_
ältern	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
Bruders	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Fürstlichen	O	_	_	_	_	_	_	_	_
Sächs	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Leib	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Medici	O	_	_	_	_	_	_	_	_
allhier	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
nehmen	O	_	_	_	_	_	_	_	_
versprochen	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_

Alß	O	_	_	_	_	_	_	_	_
änderte	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
meinen	O	_	_	_	_	_	_	_	_
Vorsatz	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
begab	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
GOttes	B-PER	_	_	_	_	_	_	_	_
Namen	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Leipzig	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jahr	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Jehna	B-LOC	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
aufgehalten	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Hierdurch	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
erlangete	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
bequemste	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
verbesserende	O	_	_	_	_	_	_	_	_
Gelegenheit	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
