TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
beualhen	O	_	_	_	_	_	_	_	_
vnseren	O	_	_	_	_	_	_	_	_
schyflewten	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
hyn	O	_	_	_	_	_	_	_	_
schyfften	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ob	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
begebē	O	_	_	_	_	_	_	_	_
würde	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
jren	O	_	_	_	_	_	_	_	_
schyffen	O	_	_	_	_	_	_	_	_
Almadie	O	_	_	_	_	_	_	_	_
genandt	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
zw	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
wurden	O	_	_	_	_	_	_	_	_
kummen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
ansprengen	O	_	_	_	_	_	_	_	_
ten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
solten	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
handt	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
Schyffe	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
solten	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
streyttē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Aber	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
wolten	O	_	_	_	_	_	_	_	_
gehorsame	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
haltē	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
auffgesatzt	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
baldt	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
mochten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
kamen	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
gemeltē	O	_	_	_	_	_	_	_	_
schiffe	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
Grauele	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
bald	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
dar	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
kamen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
waren	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Schyffe	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Rücke	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
villeycht	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
weyth	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Bogen	O	_	_	_	_	_	_	_	_
schusse	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
schnelle	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Als	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sahe	O	_	_	_	_	_	_	_	_
hieß	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
zyhē	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Segel	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
kleynen	O	_	_	_	_	_	_	_	_
schyffe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
schifften	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
ime	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vnsern	O	_	_	_	_	_	_	_	_
zweyhen	O	_	_	_	_	_	_	_	_
schyffen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
namen	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
kleine	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
mitte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
schussen	O	_	_	_	_	_	_	_	_
inn	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
büschen	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
armbrusten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

do	O	_	_	_	_	_	_	_	_
dieses	O	_	_	_	_	_	_	_	_
sahen	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
zerteylten	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Sie	O	_	_	_	_	_	_	_	_
faren	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
disen	O	_	_	_	_	_	_	_	_
jrenn	O	_	_	_	_	_	_	_	_
schiffen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Mere	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
ha	O	_	_	_	_	_	_	_	_
ben	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
wasser	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
kleine	O	_	_	_	_	_	_	_	_
flusse	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
darinnen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
schiffen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
faren	O	_	_	_	_	_	_	_	_
sicher	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
vmbsich	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
schatten	O	_	_	_	_	_	_	_	_
gabe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Dises	O	_	_	_	_	_	_	_	_
thier	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
cörper	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
geleych	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
kwe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
gespalten	O	_	_	_	_	_	_	_	_
kloen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
kurtz	O	_	_	_	_	_	_	_	_
bayne	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
hawbte	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
geformt	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
eines	O	_	_	_	_	_	_	_	_
pferdes	O	_	_	_	_	_	_	_	_
kopfe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
zwen	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
Zeen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
geleych	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
wilden	O	_	_	_	_	_	_	_	_
schweyne	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
allein	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
schifften	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
kleynem	O	_	_	_	_	_	_	_	_
Segel	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
grossem	O	_	_	_	_	_	_	_	_
auffsehen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
guter	O	_	_	_	_	_	_	_	_
achte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
nachttes	O	_	_	_	_	_	_	_	_
anckerten	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gienge	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
schiffe	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
darnach	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
eines	O	_	_	_	_	_	_	_	_
betrafe	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
loße	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

wan̄	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
yetlicher	O	_	_	_	_	_	_	_	_
vnter	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
hette	O	_	_	_	_	_	_	_	_
gern	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
geselle	O	_	_	_	_	_	_	_	_
were	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
anhin	O	_	_	_	_	_	_	_	_
gefaren	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
seynem	O	_	_	_	_	_	_	_	_
schiffe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
hielten	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
loß	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
einē	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	_
fure	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
ander	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
schifften	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
disem	O	_	_	_	_	_	_	_	_
strame	O	_	_	_	_	_	_	_	_
zwen	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
allzeyt	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
gesichte	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
landes	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
wurden	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
aynige	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
widerumb	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
rucke	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
faren	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

ALso	O	_	_	_	_	_	_	_	_
schiefften	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
hinweg	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
anfang	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
flusses	O	_	_	_	_	_	_	_	_
haymwarts	O	_	_	_	_	_	_	_	_
geen	O	_	_	_	_	_	_	_	_
Hispania	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
schiefften	O	_	_	_	_	_	_	_	_
gegen	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Jnseln	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
weyt	O	_	_	_	_	_	_	_	_
gelegen	O	_	_	_	_	_	_	_	_
warn	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
vesten	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
dreyssig	O	_	_	_	_	_	_	_	_
welisch	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
Zu	O	_	_	_	_	_	_	_	_
disen	O	_	_	_	_	_	_	_	_
Jnseln	O	_	_	_	_	_	_	_	_
schifften	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
zwo	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
zwo	O	_	_	_	_	_	_	_	_
ander	O	_	_	_	_	_	_	_	_
kleyn	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Das	O	_	_	_	_	_	_	_	_
ander	O	_	_	_	_	_	_	_	_
buche	O	_	_	_	_	_	_	_	_
vō	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
schieffarte	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Lißbona	B-LOC	_	_	_	_	_	_	_	_
gen	O	_	_	_	_	_	_	_	_
Calichuth	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
Porthogalischr	O	_	_	_	_	_	_	_	_
sprach	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
welische	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Vnd	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
welischer	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dewtsche	O	_	_	_	_	_	_	_	_
verwandelte	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Welcher	O	_	_	_	_	_	_	_	_
vormals	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
gewesen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
mein	O	_	_	_	_	_	_	_	_
Schreyber	O	_	_	_	_	_	_	_	_
ge	O	_	_	_	_	_	_	_	_
wesen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
gebirge	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
hohe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
bedecket	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
hohen	O	_	_	_	_	_	_	_	_
baumen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
zeyt	O	_	_	_	_	_	_	_	_
grüne	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Zu	O	_	_	_	_	_	_	_	_
wissen	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
anfang	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
rothen	B-LOC	_	_	_	_	_	_	_	_
flusses	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
diser	O	_	_	_	_	_	_	_	_
Jnseln	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
zehen	O	_	_	_	_	_	_	_	_
wellischer	O	_	_	_	_	_	_	_	_
meylen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
disem	O	_	_	_	_	_	_	_	_
orthe	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
namen	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
orthe	B-LOC	_	_	_	_	_	_	_	_
Cortese	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
disem	O	_	_	_	_	_	_	_	_
orthe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
hetten	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
fewere	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
ersten	O	_	_	_	_	_	_	_	_
nacht	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
baumen	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
ebenen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
gleyche	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
recht	O	_	_	_	_	_	_	_	_
sam	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
windtmüle	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Von	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
newen	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
geschiffte	O	_	_	_	_	_	_	_	_
hette	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
drey	O	_	_	_	_	_	_	_	_
hundert	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
funfftzig	O	_	_	_	_	_	_	_	_
lege	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
funde	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
state	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
mauren	O	_	_	_	_	_	_	_	_
gebawtte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
halbe	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
wonten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
weder	O	_	_	_	_	_	_	_	_
weyß	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
schwartz	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
jndianer	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
schöne	O	_	_	_	_	_	_	_	_
hewser	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
stayne	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
kalche	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
mörischen	O	_	_	_	_	_	_	_	_
sitten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
stiegen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Auch	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
botschaffte	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
haubtmans	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
kunige	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Meynes	O	_	_	_	_	_	_	_	_
bedunckens	O	_	_	_	_	_	_	_	_
halte	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
gewandt	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
tuche	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
bringet	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Chayro	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
schyeffe	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
varen	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dye	O	_	_	_	_	_	_	_	_
jnseln	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
speitzereyen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
eynen	O	_	_	_	_	_	_	_	_
