TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Zella	I-PER	_	_	_	_	B-LOC	_	_	_
zu	I-PER	_	_	_	_	_	_	_	_
luneburgk	I-PER	_	_	_	_	B-LOC	_	_	_
eingeritten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
folgendeß	O	_	_	_	_	_	_	_	_
tageß	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
huldigungk	O	_	_	_	_	_	_	_	_
daselbsten	O	_	_	_	_	_	_	_	_
genommen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Torgerlaw	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Stetin	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daselbsten	O	_	_	_	_	_	_	_	_
Herr	B-PER	_	_	_	_	_	_	_	_
Julius	I-PER	_	_	_	_	_	_	_	_
Friederich	I-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
Herr	I-PER	_	_	_	_	_	_	_	_
zu	I-PER	_	_	_	_	_	_	_	_
Würtenbergk	I-PER	_	_	_	_	B-LOC	_	_	_
Angelangett	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
x	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
Apr	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Vltzen	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
12	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
28	O	_	_	_	_	_	_	_	_
Maÿ	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Stolhofen	B-LOC	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
29	O	_	_	_	_	_	_	_	_
Maÿ	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Mülbergk	B-LOC	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Grabe	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Franckfurth	B-LOC	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
19	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Putzbach	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
21	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Maÿ	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Jlmenaw	B-LOC	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
Frawenwalde	B-LOC	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
22	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Maÿ	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Eiffeldt	B-LOC	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Coburgk	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
28	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
S	B-LOC	_	_	_	_	B-PER	_	_	_
Emmeranß	I-LOC	_	_	_	_	I-PER	_	_	_
Kloster	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
besehen	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
geschriebene	O	_	_	_	_	_	_	_	_
Neue	O	_	_	_	_	_	_	_	_
T	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Kaysers	B-PER	_	_	_	_	_	_	_	_
Caroli	I-PER	_	_	_	_	_	_	_	_
Calvi	I-PER	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
post	O	_	_	_	_	_	_	_	_
C	O	_	_	_	_	_	_	_	_
N	O	_	_	_	_	_	_	_	_
873	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
geschrieben	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Keyser	B-PER	_	_	_	_	_	_	_	_
Arnulphy	I-PER	_	_	_	_	_	_	_	_
hats	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Kloster	O	_	_	_	_	_	_	_	_
verehrett	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Julÿ	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Schwandorf	B-LOC	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Schwartzenfeldt	B-LOC	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
verdeckte	O	_	_	_	_	_	_	_	_
brücke	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Nabe	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Nabepurgk	B-LOC	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Julÿ	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Pfreimbt	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Landtgrafen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Leuchtenbergk	B-LOC	_	_	_	_	_	_	_	_
gehörig	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Nota	O	_	_	_	_	_	_	_	_
Bene	O	_	_	_	_	_	_	_	_
diese	O	_	_	_	_	_	_	_	_
landtgrafschafft	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
Mechlenburgk	B-LOC	_	_	_	_	_	_	_	_
Außgebeten	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
Lahe	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Weide	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Newstädtle	B-LOC	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Julÿ	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Weyde	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Gera	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Langendorf	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Zeitz	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
9	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Aug	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Soldin	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
Aug	O	_	_	_	_	_	_	_	_
♀	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
SPandow	B-LOC	_	_	_	_	_	_	_	_
gewesen	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
x	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
29	O	_	_	_	_	_	_	_	_
Aug	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Bernaw	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Bisenthall	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Currin	B-LOC	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
7	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
21	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Alten	B-LOC	_	_	_	_	_	_	_	_
Stetin	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Spei	O	_	_	_	_	_	_	_	_
Tagk	O	_	_	_	_	_	_	_	_
Ein	O	_	_	_	_	_	_	_	_
Ringelrennen	O	_	_	_	_	_	_	_	_
gehalten	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Mascheror	O	_	_	_	_	_	_	_	_
x	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
9bris	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Grimtow	B-LOC	_	_	_	_	_	_	_	_
dorff	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Kritz	B-LOC	_	_	_	_	_	_	_	_
flecken	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Wusterhausen	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Gartze	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
9bris	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Bisenthal	B-LOC	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	_
Xbris	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Carrin	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
31	O	_	_	_	_	_	_	_	_
Januarÿ	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Scharnebeck	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
6	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
x	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
Julÿ	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
horam	O	_	_	_	_	_	_	_	_
9	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
post	O	_	_	_	_	_	_	_	_
meridiem	O	_	_	_	_	_	_	_	_
Nata	O	_	_	_	_	_	_	_	_
est	O	_	_	_	_	_	_	_	_
nona	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
ultima	O	_	_	_	_	_	_	_	_
filia	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Juliana	B-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
Delmenhorstica	I-PER	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
14	O	_	_	_	_	_	_	_	_
Martÿ	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Mirow	B-LOC	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
18	O	_	_	_	_	_	_	_	_
Aprilis	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Grabow	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
21	O	_	_	_	_	_	_	_	_
Aprilis	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Hitzger	B-LOC	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
x	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
Februarÿ	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Bergen	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Februarÿ	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Königslutter	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
28	O	_	_	_	_	_	_	_	_
Martÿ	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Hitzger	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
Augusti	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Langwedel	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
NewenKirchen	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
7	O	_	_	_	_	_	_	_	_
Augusti	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Hitzger	B-LOC	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
12	O	_	_	_	_	_	_	_	_
8bris	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
obÿt	O	_	_	_	_	_	_	_	_
Mater	O	_	_	_	_	_	_	_	_
suavissima	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
18	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Torgerlaw	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
20	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Alten	B-LOC	_	_	_	_	_	_	_	_
Stetin	I-LOC	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
11	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
8bris	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Greiffenberg	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Anno	O	_	_	_	_	_	_	_	_
1622	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	_
8bris	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Neu	B-LOC	_	_	_	_	_	_	_	_
Brandenburgk	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
16	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
8bris	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Plawe	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Januari	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Grabow	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
22	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jan	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Mirow	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jan	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Bancke	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
21	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Hitzger	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
23	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Julÿ	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Ültzen	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
13	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Vinsen	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Lüneburgk	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Anno	O	_	_	_	_	_	_	_	_
1624	O	_	_	_	_	_	_	_	_

Anno	O	_	_	_	_	_	_	_	_
1625	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Die	O	_	_	_	_	_	_	_	_
Reyse	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Wien	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_

den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
7bris	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Chemnitz	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
m	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Augustusburg	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	_
lieggend	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_
