TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
vergüldt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
genennett	O	_	_	_	_	_	_	_	_
wirdt	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
vergüldte	O	_	_	_	_	_	_	_	_
tach	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
☽	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Malis	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Sack	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Ein	O	_	_	_	_	_	_	_	_
loch	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
stein	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
reÿsende	O	_	_	_	_	_	_	_	_
Zur	O	_	_	_	_	_	_	_	_
kurtzweill	O	_	_	_	_	_	_	_	_
durchkriechen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Mittewaldt	B-LOC	_	_	_	_	_	_	_	_
rf	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Brixen	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Schwartzen	O	_	_	_	_	_	_	_	_
Adler	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Schram	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zur	O	_	_	_	_	_	_	_	_
Clausen	B-LOC	_	_	_	_	_	_	_	_
,	I-LOC	_	_	_	_	_	_	_	_
Flecken	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Colman	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
7	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
31	O	_	_	_	_	_	_	_	_
Octobris	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Kaltenkeller	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Botzen	B-LOC	_	_	_	_	_	_	_	_
Stadt	I-LOC	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Cardinallßhuett	B-LOC	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
Nov	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Melardo	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Tannafara	B-LOC	_	_	_	_	_	_	_	_
,	I-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Colania	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Scholanio	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
welschgebirge	O	_	_	_	_	_	_	_	_
ende	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
Basiano	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
stern	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
La	B-LOC	_	_	_	_	_	_	_	_
Rosalda	I-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Cittadella	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Adler	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
½	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

T	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Livius	I-PER	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
Imperÿ	O	_	_	_	_	_	_	_	_
Tyb	B-PER	_	_	_	_	_	_	_	_
:	I-PER	_	_	_	_	_	_	_	_
Caesaris	I-PER	_	_	_	_	_	_	_	_
anno	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vita	O	_	_	_	_	_	_	_	_
excessit	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Aetatis	O	_	_	_	_	_	_	_	_
vero	O	_	_	_	_	_	_	_	_
suae	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
L	O	_	_	_	_	_	_	_	_
X	O	_	_	_	_	_	_	_	_
X	O	_	_	_	_	_	_	_	_
V	O	_	_	_	_	_	_	_	_
I	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Beÿ	O	_	_	_	_	_	_	_	_
diesem	O	_	_	_	_	_	_	_	_
dorf	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
zusehen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
dies	O	_	_	_	_	_	_	_	_
herrliche	O	_	_	_	_	_	_	_	_
ebene	O	_	_	_	_	_	_	_	_
feldt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Campagna	B-LOC	_	_	_	_	_	_	_	_
Veronese	I-LOC	_	_	_	_	_	_	_	_
genandt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
20	O	_	_	_	_	_	_	_	_
welsche	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
Teutsche	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wirdt	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Scribenten	O	_	_	_	_	_	_	_	_
gerümbt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
schlachten	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
gehalten	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zwischen	O	_	_	_	_	_	_	_	_
C	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Marium	I-PER	_	_	_	_	_	_	_	_
,	I-PER	_	_	_	_	_	_	_	_
Römischen	I-PER	_	_	_	_	_	_	_	_
Burgemeÿster	I-PER	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Cimbros	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
deren	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
140000	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
tagk	O	_	_	_	_	_	_	_	_
erschlagen	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
60000	O	_	_	_	_	_	_	_	_
gefangen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
19	O	_	_	_	_	_	_	_	_
Novembris	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
abendt	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Vesper	O	_	_	_	_	_	_	_	_
singen	O	_	_	_	_	_	_	_	_
hören	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
S	B-LOC	_	_	_	_	B-PER	_	_	_
Maria	I-LOC	_	_	_	_	I-PER	_	_	_
nonciata	I-LOC	_	_	_	_	_	_	_	_
.	I-LOC	_	_	_	_	_	_	_	_
kloster	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
welchem	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
Nonne	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
schön	O	_	_	_	_	_	_	_	_
gesungen	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
fast	O	_	_	_	_	_	_	_	_
vngläublich	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gnůegsam	O	_	_	_	_	_	_	_	_
Kan	O	_	_	_	_	_	_	_	_
gesagt	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Colleriren	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
dan	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
mordieren	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
abendt	O	_	_	_	_	_	_	_	_
hatt	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
losamenth	O	_	_	_	_	_	_	_	_
darinnen	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
gelegen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
gefangen	O	_	_	_	_	_	_	_	_
genommen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
28	O	_	_	_	_	_	_	_	_
Novembris	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
All	B-LOC	_	_	_	_	_	_	_	_
fornace	I-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
S	B-LOC	_	_	_	_	_	_	_	_
Marcus	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jn	O	_	_	_	_	_	_	_	_
mangell	O	_	_	_	_	_	_	_	_
deß	O	_	_	_	_	_	_	_	_
wasserß	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
brawchett	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
daroben	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
regenwasser	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
welcheß	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
Örten	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
Canalln	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
ettliche	O	_	_	_	_	_	_	_	_
Cisternen	O	_	_	_	_	_	_	_	_
wirdt	O	_	_	_	_	_	_	_	_
geleitett	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Palazzo	B-LOC	_	_	_	_	_	_	_	_
dell	I-LOC	_	_	_	_	_	_	_	_
Capitano	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
del	B-LOC	_	_	_	_	_	_	_	_
podesta	I-LOC	_	_	_	_	_	_	_	_
’	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
Decembris	O	_	_	_	_	_	_	_	_
☉	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Dissenzano	B-LOC	_	_	_	_	_	_	_	_
stadt	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zur	O	_	_	_	_	_	_	_	_
Kronen	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Rivoltella	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Pisctiera	B-LOC	_	_	_	_	_	_	_	_
Vestung	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Cavallcasello	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Pferdt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
12	O	_	_	_	_	_	_	_	_
Dec	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
barcke	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
brendt	B-LOC	_	_	_	_	_	_	_	_
gefahren	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Lucefusin	B-LOC	_	_	_	_	_	_	_	_
dorf	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
alda	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gůndell	O	_	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
meer	O	_	_	_	_	_	_	_	_
fahrett	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Venedig	B-LOC	_	_	_	_	_	_	_	_
facit	O	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
alla	O	_	_	_	_	_	_	_	_
spada	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
Maÿ	O	_	_	_	_	_	_	_	_
♂	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Padua	B-LOC	_	_	_	_	_	_	_	_
gehn	O	_	_	_	_	_	_	_	_
Venedig	B-LOC	_	_	_	_	_	_	_	_
5	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
meÿll	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Nebest	O	_	_	_	_	_	_	_	_
beÿ	O	_	_	_	_	_	_	_	_
diesem	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
gebawett	O	_	_	_	_	_	_	_	_
hengendt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
alß	O	_	_	_	_	_	_	_	_
wan	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
fallen	O	_	_	_	_	_	_	_	_
woltte	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

3	O	_	_	_	_	_	_	_	_
Alda	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
aůch	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Engell	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Trommetett	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
bawr	O	_	_	_	_	_	_	_	_
gibtt	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Trachen	O	_	_	_	_	_	_	_	_
zutrincken	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Petro	B-PER	_	_	_	_	_	_	_	_
Berrad	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
Berrardis	O	_	_	_	_	_	_	_	_
sedente	O	_	_	_	_	_	_	_	_
vexilli	O	_	_	_	_	_	_	_	_
fero	O	_	_	_	_	_	_	_	_
Justiciae	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
quapp	O	_	_	_	_	_	_	_	_
perspicum	O	_	_	_	_	_	_	_	_
Judicamus	O	_	_	_	_	_	_	_	_
hoc	O	_	_	_	_	_	_	_	_
volumen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
proprie	O	_	_	_	_	_	_	_	_
fuisse	O	_	_	_	_	_	_	_	_
ab	O	_	_	_	_	_	_	_	_
ipso	O	_	_	_	_	_	_	_	_
Justiniano	B-PER	_	_	_	_	_	_	_	_
compositum	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
nec	O	_	_	_	_	_	_	_	_
solum	O	_	_	_	_	_	_	_	_
transscriptum	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_

darnach	O	_	_	_	_	_	_	_	_
gezeigett	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
daz	O	_	_	_	_	_	_	_	_
zeůg	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Großhertzoginne	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
ihrem	O	_	_	_	_	_	_	_	_
mawlthier	O	_	_	_	_	_	_	_	_
hehabtt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
eingezogen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
welches	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
lauter	O	_	_	_	_	_	_	_	_
silbertratt	O	_	_	_	_	_	_	_	_
gemachett	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Satteldeck	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
edellgestein	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
Perlen	O	_	_	_	_	_	_	_	_
bestickett	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
400000	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Kr	O	_	_	_	_	_	_	_	_
werth	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
Tonnen	O	_	_	_	_	_	_	_	_
goldes	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
Bischoffs	O	_	_	_	_	_	_	_	_
huett	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
federn	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
Kunstlich	O	_	_	_	_	_	_	_	_
gewerckett	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
India	B-LOC	_	_	_	_	_	_	_	_
Kommen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
9	O	_	_	_	_	_	_	_	_
Junÿ	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
besehen	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
grosse	B-LOC	_	_	_	_	_	_	_	_
Kirch	I-LOC	_	_	_	_	_	_	_	_
il	I-LOC	_	_	_	_	_	_	_	_
domo	I-LOC	_	_	_	_	_	_	_	_
genandt	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Knopf	O	_	_	_	_	_	_	_	_
hineinssteigen	O	_	_	_	_	_	_	_	_
Kan	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
darinnen	O	_	_	_	_	_	_	_	_
mehr	O	_	_	_	_	_	_	_	_
dan	O	_	_	_	_	_	_	_	_
24	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
halten	O	_	_	_	_	_	_	_	_
Können	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
kan	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
allenthalben	O	_	_	_	_	_	_	_	_
naß	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Tisch	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
stiegen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Das	O	_	_	_	_	_	_	_	_
pallatium	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Ritter	O	_	_	_	_	_	_	_	_
S	B-PER	_	_	_	_	_	_	_	_
Stefani	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Die	O	_	_	_	_	_	_	_	_
behaůsung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Juristen	B-PER	_	_	_	_	_	_	_	_
Bartholi	I-PER	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
hohe	O	_	_	_	_	_	_	_	_
Schuell	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
26	O	_	_	_	_	_	_	_	_
Sept	O	_	_	_	_	_	_	_	_
☿	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Lucca	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	_
Florentiner	O	_	_	_	_	_	_	_	_
gebieth	O	_	_	_	_	_	_	_	_
)	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
gehn	O	_	_	_	_	_	_	_	_
Pistoia	B-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
meill	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
aussen	O	_	_	_	_	_	_	_	_
vorm	O	_	_	_	_	_	_	_	_
Thor	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
27	O	_	_	_	_	_	_	_	_
Sept	O	_	_	_	_	_	_	_	_
♃	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
gehn	O	_	_	_	_	_	_	_	_
Poggio	B-LOC	_	_	_	_	_	_	_	_
lusthauß	I-LOC	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
Florentz	B-LOC	_	_	_	_	_	_	_	_
4	O	_	_	_	_	_	_	_	_
meyll	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
schwartzen	O	_	_	_	_	_	_	_	_
Adeler	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Den	O	_	_	_	_	_	_	_	_
29	O	_	_	_	_	_	_	_	_
Sept	O	_	_	_	_	_	_	_	_
♄	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
Tarernelle	B-LOC	_	_	_	_	_	_	_	_
hosteria	I-LOC	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Barbarino	B-LOC	_	_	_	_	_	_	_	_
flecken	I-LOC	_	_	_	_	_	_	_	_
